contract_type,symbol,description,strike,expiration_date,mark,bid,bid_size,ask,ask_size,last,last_size,open_interest,total_volume,delta,gamma,theta,vega,rho,volatility,theoretical_volatility,theoretical_option_value,intrinsic_value,extrinsic_value,underlying_price
PUT,SPXW  260406P07175000,SPXW 04/06/2026 7175.00 P,7175.0,2026-04-06,851.5,841.5,1,861.5,1,0.0,0,0,0,-0.999,0.0,-0.087,0.022,-1.38,28.631,29.0,855.779,856.11,-856.11,6318.89
PUT,SPXW  260406P07200000,SPXW 04/06/2026 7200.00 P,7200.0,2026-04-06,876.35,866.3,1,886.4,1,870.95,6,3,6,-0.999,0.0,-0.087,0.022,-1.385,29.349,29.0,880.779,881.11,-10.16,6318.89
PUT,SPXW  260406P07225000,SPXW 04/06/2026 7225.00 P,7225.0,2026-04-06,901.55,891.3,1,911.8,1,408.24,1,0,0,-0.999,0.0,-0.087,0.022,-1.39,30.075,29.0,905.779,906.11,-497.87,6318.89
PUT,SPXW  260406P07250000,SPXW 04/06/2026 7250.00 P,7250.0,2026-04-06,924.75,916.5,1,933.0,1,431.92,1,0,0,-0.999,0.0,-0.087,0.021,-1.395,30.777,29.0,930.739,931.11,-499.19,6318.89
PUT,SPXW  260406P07275000,SPXW 04/06/2026 7275.00 P,7275.0,2026-04-06,949.2,941.5,1,956.9,1,0.0,0,0,0,-0.999,0.0,-0.087,0.021,-1.4,31.482,29.0,955.739,956.11,-956.11,6318.89
PUT,SPXW  260406P07300000,SPXW 04/06/2026 7300.00 P,7300.0,2026-04-06,975.15,964.9,2,985.4,1,0.0,0,0,0,-0.999,0.0,-0.087,0.02,-1.405,32.186,29.0,980.779,981.11,-981.11,6318.89
PUT,SPXW  260406P07325000,SPXW 04/06/2026 7325.00 P,7325.0,2026-04-06,1000.6,989.9,1,1011.3,1,0.0,0,0,0,-0.999,0.0,-0.087,0.02,-1.409,32.899,29.0,1005.779,1006.11,-1006.11,6318.89
PUT,SPXW  260406P07350000,SPXW 04/06/2026 7350.00 P,7350.0,2026-04-06,1024.6,1016.6,1,1032.6,1,0.0,0,0,0,-0.999,0.0,-0.087,0.02,-1.414,33.582,29.0,1030.778,1031.11,-1031.11,6318.89
PUT,SPXW  260406P07400000,SPXW 04/06/2026 7400.00 P,7400.0,2026-04-06,1075.05,1064.8,1,1085.3,1,0.0,0,0,0,-0.999,0.0,-0.087,0.019,-1.424,34.973,29.0,1080.738,1081.11,-1081.11,6318.89
PUT,SPXW  260406P07500000,SPXW 04/06/2026 7500.00 P,7500.0,2026-04-06,1174.05,1166.3,1,1181.8,1,0.0,0,0,0,-0.999,0.0,-0.087,0.018,-1.443,37.687,29.0,1180.777,1181.11,-1181.11,6318.89
PUT,SPXW  260406P07600000,SPXW 04/06/2026 7600.00 P,7600.0,2026-04-06,1273.95,1266.2,1,1281.7,1,0.0,0,0,0,-1.0,0.0,-0.071,0.01,-1.463,38.43,29.0,1280.751,1281.11,-1281.11,6318.89
PUT,SPXW  260406P07800000,SPXW 04/06/2026 7800.00 P,7800.0,2026-04-06,1474.75,1466.0,1,1483.5,1,0.0,0,0,0,-0.999,0.0,-0.087,0.015,-1.501,45.555,29.0,1480.775,1481.11,-1481.11,6318.89
PUT,SPXW  260406P08000000,SPXW 04/06/2026 8000.00 P,8000.0,2026-04-06,1675.35,1665.9,1,1684.8,1,1374.52,1,1,0,-0.999,0.0,-0.087,0.014,-1.54,50.576,29.0,1680.774,1681.11,-306.59,6318.89
PUT,SPXW  260406P08200000,SPXW 04/06/2026 8200.00 P,8200.0,2026-04-06,1873.85,1865.8,1,1881.9,1,0.0,0,0,0,-1.0,0.0,-0.071,0.007,-1.578,52.904,29.0,1880.707,1881.11,-1881.11,6318.89
PUT,SPXW  260406P08400000,SPXW 04/06/2026 8400.00 P,8400.0,2026-04-06,2073.4,2063.8,2,2083.0,1,0.0,0,0,0,-1.0,0.0,-0.071,0.007,-1.617,57.417,29.0,2080.746,2081.11,-2081.11,6318.89
PUT,SPXW  260406P08600000,SPXW 04/06/2026 8600.00 P,8600.0,2026-04-06,2274.85,2265.4,1,2284.3,1,0.0,0,0,0,-1.0,0.0,-0.071,0.006,-1.655,61.856,29.0,2280.745,2281.11,-2281.11,6318.89
PUT,SPXW  260406P08800000,SPXW 04/06/2026 8800.00 P,8800.0,2026-04-06,2474.25,2465.1,1,2483.4,1,0.0,0,0,0,-1.0,0.0,-0.071,0.006,-1.694,66.064,29.0,2480.703,2481.11,-2481.11,6318.89
PUT,SPXW  260406P09000000,SPXW 04/06/2026 9000.00 P,9000.0,2026-04-06,2674.55,2665.1,1,2684.0,1,0.0,0,0,0,-1.0,0.0,-0.071,0.006,-1.733,70.284,29.0,2680.702,2681.11,-2681.11,6318.89
